epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
185,4612.39,0.34123,0.33892,0.87102,0.71886,0.72889,0.7398,0.70061,0.26193,0.32962,0.84881,0.00063568,0.00063568,0.00063568
186,4644.08,0.34223,0.34296,0.87066,0.7352,0.71492,0.73746,0.69842,0.26189,0.33353,0.84927,0.0006337,0.0006337,0.0006337
187,4673.14,0.34075,0.33978,0.87467,0.69368,0.74458,0.73664,0.69843,0.26101,0.32908,0.84903,0.00063172,0.00063172,0.00063172
188,4702.31,0.33797,0.33971,0.86871,0.70266,0.73286,0.72858,0.69061,0.25877,0.33089,0.84753,0.00062974,0.00062974,0.00062974
189,4734.63,0.34329,0.3405,0.8745,0.7134,0.73678,0.73117,0.6929,0.25989,0.33163,0.84785,0.00062776,0.00062776,0.00062776
190,4767.07,0.33908,0.34236,0.87078,0.71501,0.72988,0.73087,0.69391,0.26028,0.32953,0.84832,0.00062578,0.00062578,0.00062578
191,4802.23,0.34102,0.33953,0.87268,0.72276,0.72301,0.72998,0.6921,0.26048,0.33042,0.84849,0.0006238,0.0006238,0.0006238
192,4835.66,0.34188,0.33855,0.87214,0.72477,0.72575,0.73904,0.69882,0.26027,0.33026,0.8483,0.00062182,0.00062182,0.00062182
193,4866.59,0.33681,0.33772,0.87008,0.74801,0.70181,0.73433,0.69615,0.26017,0.33004,0.84815,0.00061984,0.00061984,0.00061984
194,4895.7,0.33835,0.33766,0.8714,0.72526,0.72032,0.7337,0.6948,0.25933,0.32863,0.84785,0.00061786,0.00061786,0.00061786
195,4927.17,0.33743,0.33554,0.87149,0.72456,0.73319,0.73446,0.69537,0.25866,0.32927,0.84707,0.00061588,0.00061588,0.00061588
196,4957.93,0.33526,0.33379,0.8708,0.71636,0.73977,0.73754,0.69896,0.25852,0.32634,0.84711,0.0006139,0.0006139,0.0006139
197,4987.31,0.33437,0.33613,0.87055,0.72567,0.71238,0.73396,0.69569,0.25874,0.32684,0.84723,0.00061192,0.00061192,0.00061192
198,5018.26,0.33558,0.33378,0.87061,0.69919,0.7397,0.72678,0.68992,0.25747,0.32835,0.84684,0.00060994,0.00060994,0.00060994
199,5049.19,0.34136,0.33841,0.87257,0.6988,0.74611,0.72704,0.68993,0.25688,0.32736,0.84671,0.00060796,0.00060796,0.00060796
200,5082.24,0.3371,0.33158,0.87168,0.67637,0.77429,0.72854,0.69133,0.25692,0.32704,0.84637,0.00060598,0.00060598,0.00060598
201,5112.54,0.33159,0.32836,0.87158,0.74213,0.71788,0.72759,0.69111,0.2557,0.32633,0.84582,0.000604,0.000604,0.000604
202,5146.33,0.33527,0.33335,0.86871,0.68251,0.76004,0.73414,0.69578,0.25496,0.32456,0.8453,0.00060202,0.00060202,0.00060202
203,5177.86,0.33214,0.32906,0.8697,0.73667,0.70358,0.7332,0.69327,0.25483,0.32772,0.84516,0.00060004,0.00060004,0.00060004
